SR_no,ATM ID,SD & T,ED &T
635,S1ACBE91,43452.8375,43453.71597
636,S1ACBE92,43442.10764,43442.43056
637,S1ACBE92,43442.43611,43442.92361
638,S1ACBE92,43442.92917,43443.42361
639,S1ACBE92,43443.42986,43443.92708
640,S1ACBE92,43443.93333,43444.40625
641,S1ACBE92,43444.85556,43445.34236
642,S1ACBE92,43456.53542,43457.09375
643,S1ACBE92,43457.1,43457.59583
644,S1ACBE92,43457.60486,43458.09722
645,S1ACBE92,43458.10208,43458.40972
646,S1ACBE92,43458.41597,43458.49514
647,S1ACBE92,43462.48542,43462.56042
648,S1ACBG01,43445.59514,43445.89306
649,S1ACBG01,43449.89861,43450.15278
650,S1ACBG01,43450.15278,43450.42361
651,S1ACBG01,43454.69653,43454.81389
652,S1ACBG04,43451.62361,43452.58403
653,S1ACBG04,43452.80069,43453.66875
654,S1ACBG04,43454.35486,43454.43056
655,S1ACBG04,43463.39722,43463.47847
656,S1ACBG14,43448.6375,43448.72222
657,S1ACBG14,43456.75069,43460.48403
658,S1ACBG14,43461.46806,43461.83125
659,S1ACBG14,43461.83125,43462.74028
660,S1ACBG15,43449.49167,43449.57222
661,S1ACBG15,43449.57639,43451.69375
662,S1ACBG23,43435.55972,43435.73611
663,S1ACBG23,43459.77083,43460.38611
664,S1ACBG23,43460.46528,43460.58194
665,S1ACBG23,43461.44375,43461.81597
666,S1ACBG23,43461.45556,43461.50903
667,S1ACBG23,43461.81597,43462.46736
668,S1ACBG25,43440.71736,43440.76528
669,S1ACBG25,43446.46042,43446.51389
670,S1ACBG25,43447.97778,43448.05
671,S1ACBG25,43448.21528,43448.43333
672,S1ACBG25,43448.52778,43449.59861
673,S1ACBG25,43459.74653,43460.47639
674,S1ACBG25,43460.99653,43461.32431
675,S1ACBG25,43463.82222,43464.55208
676,S1ACBG33,43443.76875,43443.82083
677,S1ACBG33,43460.14306,43460.59097
678,S1ACBG33,43460.59097,43460.70556
679,S1ACBG33,43465.79375,43466.52639
680,S1ACBG46,43453.65069,43453.74514
681,S1ACBG46,43453.74583,43453.95208
682,S1ACBG46,43461.76736,43461.92639
683,S1ACBG46,43461.93333,43462.43333
684,S1ACBG46,43464.73264,43466.47708
685,S1ACBG50,43442.62014,43442.87361
686,S1ACBG50,43456.66111,43456.82986
687,S1ACBG50,43460.64792,43460.78472
688,S1ACBG50,43464.67431,43465.52292
689,S1ACBG50,43465.87847,43466.43056
690,S1ACBG6,43445.35625,43445.40833
691,S1ACBG6,43447.34375,43447.48889
692,S1ACBG6,43451.48958,43451.71597
693,S1ACBG89,43435.86806,43437.71528
694,S1ACBG89,43447.49306,43447.58264
695,S1ACBG89,43455.15694,43455.25556
696,S1ACBG89,43457.0125,43457.14306
697,S1ACBG93,43445.39375,43446.53542
698,S1ACBG93,43446.56528,43446.87708
699,S1ACBG93,43446.87708,43447.52361
700,S1ACBG95,43442.38056,43442.62292
701,S1ACBG95,43449.68681,43449.8875
702,S1ACBH07,43453.47569,43462.54444
703,S1ACBH07,43453.48681,43460.54861
704,S1ACBH07,43453.50069,43453.61181
705,S1ACBH07,43456.45972,43456.65764
706,S1ACBH07,43460.57569,43461.50556
707,S1ACBH07,43461.53056,43461.57569
708,S1ACBH07,43461.66667,43462.54444
709,S1ACBH07,43463.70903,43463.8125
710,S1ACBI02,43457.01181,43457.14306
711,S1ACBI02,43457.62222,43457.77014
712,S1ACBI07,43455.15764,43455.26042
713,S1ACBI07,43457.0125,43457.14653
714,S1ACBK01,43435.39583,43435.49444
715,S1ACBK01,43437.43333,43437.6875
716,S1ACBK01,43439.68403,43439.80972
717,S1ACBK01,43439.80972,43440.50694
718,S1ACBK01,43449.63125,43449.71667
719,S1ACBK01,43453.72361,43453.77014
720,S1ACBK01,43453.78472,43454.42986
721,S1ACBK01,43454.42986,43456.59097
722,S1ACBK03,43435.97153,43458.71597
723,S1ACBK03,43458.71597,43466.6
724,S1ACBL01,43461.51736,43461.66111
725,S1ACBL01,43461.73542,43462.6625
726,S1ACBL06,43435.54236,43435.68333
727,S1ACBL06,43443.46597,43444.71528
728,S1ACBL06,43445.59583,43445.71597
729,S1ACBL06,43446.60833,43446.73333
730,S1ACBL08,43445.97847,43446.28819
731,S1ACBL08,43454.77986,43454.82569
732,S1ACBL08,43458.82014,43459.48958
733,S1ACBL08,43458.8625,43458.92917
734,S1ACBL08,43459.48958,43460.61806
735,S1ACBL08,43462.93681,43463.35694
736,S1ACBL10,43436.44792,43437.37639
737,S1ACBL10,43437.37708,43437.46875
738,S1ACBL10,43446.62847,43446.91597
739,S1ACBL12,43438.84514,43438.88889
740,S1ACBL15,43448.80625,43449.76667
741,S1ACBL15,43455.80625,43455.86528
742,S1ACBL17,43437.86181,43439.77708
743,S1ACBL17,43450.66806,43450.71181
744,S1ACBL17,43460.25208,43460.34375
745,S1ACBL18,43436.9,43437.78958
746,S1ACBL18,43441.07639,43441.40625
747,S1ACBL18,43441.55556,43444.61181
748,S1ACBL18,43446.56528,43446.61528
749,S1ACBL19,43457.79514,43458.46944
750,S1ACBL19,43458.36111,43458.40833
751,S1ACBL19,43459.75556,43460.45417
752,S1ACBL19,43459.77431,43459.81667
753,S1ACBL21,43440.82292,43441.65208
754,S1ACBL21,43441.67083,43441.74306
755,S1ACBL21,43453.98611,43454.78333
756,S1ACBL21,43462.82569,43462.89097
757,S1ACBL23,43449.70833,43449.81528
758,S1ACBL26,43438.65278,43439.56111
759,S1ACBL26,43447.00903,43447.55
760,S1ACBL26,43447.6875,43451.62917
761,S1ACBL26,43447.69514,43449.70069
762,S1ACBL26,43452.60625,43452.74028
763,S1ACBL26,43459.41875,43459.46528
764,S1ACBL27,43437.39375,43437.73958
765,S1ACBL27,43439.45208,43439.60556
766,S1ACBL27,43444.72222,43444.81806
767,S1ACBL28,43435.50486,43435.54931
768,S1ACBL28,43439.36528,43439.51319
769,S1ACBL28,43447.64375,43448.50347
770,S1ACBL30,43440.50833,43440.55069
771,S1ACBL30,43443.99722,43444.66806
772,S1ACBL30,43445.02847,43445.37708
773,S1ACBL30,43452.77361,43453.71458
774,S1ACBL30,43455.51319,43455.68611
775,S1ACBL30,43460.00208,43460.70139
776,S1ACBL30,43461.71111,43462.65417
777,S1ACBL32,43452.68889,43453.48194
778,S1ACBL32,43455.02083,43455.34097
779,S1ACBL34,43463.10278,43463.20069
780,S1ACBL34,43463.74653,43463.82361
781,S1ACBL35,43440.52847,43440.61319
782,S1ACBL35,43443.6125,43443.66319
783,S1ACBL35,43443.66319,43444.40903
784,S1ACBL35,43455.15764,43455.25625
785,S1ACBL35,43457.0125,43457.14306
786,S1ACBL36,43440.52847,43440.61319
787,S1ACBL36,43442.27014,43442.42708
788,S1ACBL36,43455.15764,43455.25625
789,S1ACBL36,43457.0125,43457.14306
790,S1ACBL39,43437.74444,43438.68264
791,S1ACBL39,43439.20417,43439.32292
792,S1ACBL39,43442.44236,43444.89792
793,S1ACBL39,43453.68333,43454.65278
794,S1ACBL39,43455.68194,43455.73819
795,S1ACBL39,43456.41528,43458.62292
796,S1ACBL39,43458.02292,43458.1125
797,S1ACBL39,43458.12153,43458.22222
798,S1ACBL39,43458.62292,43459.40208
799,S1ACBL39,43461.68542,43461.85903
800,S1ACBL39,43465.69653,43467.71667
801,S1ACBL42,43436.55625,43436.78125
802,S1ACBL42,43442.77292,43445.97569
803,S1ACBL42,43455.17708,43455.23611
804,S1ACBL42,43457.02292,43457.61736
805,S1ACBL42,43461.63681,43461.74236
806,S1ACBL43,43443.76042,43443.88125
807,S1ACBL43,43450.69375,43450.75417
808,S1ACBL43,43465.27014,43465.34306
809,S1ACBL44,43435.54097,43435.84514
810,S1ACBL44,43447.54236,43449.71042
811,S1ACBL44,43449.71042,43450.45486
812,S1ACBL44,43450.45486,43450.53472
813,S1ACBL44,43452.76944,43453.37292
814,S1ACBL44,43453.37431,43453.64583
815,S1ACBL44,43453.64583,43453.70764
816,S1ACBL45,43445.58056,43445.74097
817,S1ACBL45,43460.275,43460.37847
818,S1ACBL45,43462.83958,43463.49028
819,S1ACBL45,43463.49097,43463.68264
820,S1ACBL49,43441.72014,43446.45833
821,S1ACBL49,43463.04583,43463.29931
822,S1ACBL54,43438.73819,43438.84375
823,S1ACBL57,43441.77083,43441.84097
824,S1ACBL57,43446.48056,43446.86389
825,S1ACBL57,43454.80486,43454.85417
826,S1ACBL57,43458.95486,43459.57917
827,S1ACBL58,43439.59028,43439.81458
828,S1ACBL58,43447.54236,43455.74514
829,S1ACBL58,43455.74514,43466.70069
830,S1ACBL59,43441.61875,43441.73125
831,S1ACBL59,43443.61597,43444.75833
832,S1ACBL62,43438.98681,43439.25069
833,S1ACBL62,43439.53472,43461.50208
834,S1ACBL62,43439.59028,43439.70208
835,S1ACBL63,43439.32292,43439.67917
836,S1ACBL63,43439.53472,43461.50208
837,S1ACBL65,43445.14792,43445.25556
838,S1ACBL66,43435.6,43435.82708
839,S1ACBL66,43437.74444,43438.68264
840,S1ACBL66,43439.20417,43439.32292
841,S1ACBL66,43447.69444,43449.92639
842,S1ACBL66,43453.67986,43454.64861
843,S1ACBL66,43455.68403,43455.73889
844,S1ACBL66,43456.41389,43458.62431
845,S1ACBL66,43458.02292,43458.1125
846,S1ACBL66,43458.12153,43458.22222
847,S1ACBL66,43458.62431,43464.47847
848,S1ACBL66,43465.71389,43465.85833
849,S1ACBL67,43436.80417,43436.85417
850,S1ACBL67,43436.85417,43436.90625
851,S1ACBL67,43436.86389,43436.90625
852,S1ACBL67,43438.65625,43438.775
853,S1ACBL67,43441.66042,43441.72639
854,S1ACBL67,43442.62222,43442.74167
855,S1ACBL67,43442.99306,43443.33403
856,S1ACBL67,43442.99792,43443.29861
857,S1ACBL67,43445.78125,43445.83611
858,S1ACBL67,43458.55208,43458.79097
859,S1ACBL67,43460.72847,43460.84931
860,S1ACBL68,43443.62778,43444.69792
861,S1ACBL68,43445.63056,43445.82153
862,S1ACBL68,43447.73125,43447.81181
863,S1ACBL68,43455.78056,43455.91875
864,S1ACBL68,43463.39722,43463.46389
865,S1ACBL68,43463.57847,43463.68056
866,S1ACBL70,43435.57708,43435.88056
867,S1ACBL70,43455.15694,43455.25556
868,S1ACBL70,43455.675,43455.76389
869,S1ACBL70,43457.0125,43457.14306
870,S1ACBL72,43459.47847,43459.62986
871,S1ACBL72,43459.62986,43460.48264
872,S1ACBL72,43459.62986,43460.66458
873,S1ACBL72,43459.64167,43459.72778
874,S1ACBL72,43459.73264,43460.42917
875,S1ACBL72,43460.69375,43460.775
876,S1ACBL72,43460.69375,43461.49861
877,S1ACBL72,43460.9125,43461.48611
878,S1ACBL72,43461.49861,43461.74028
879,S1ACBL72,43461.56667,43461.65417
880,S1ACBL72,43461.56667,43461.65486
881,S1ACBL72,43461.56667,43461.65417
882,S1ACBL72,43461.60764,43461.65417
883,S1ACBL72,43465.50556,43465.61458
884,S1ACBL72,43465.50694,43465.61389
885,S1ACBL73,43440.27222,43440.54375
886,S1ACBL73,43447.65139,43448.37569
887,S1ACBL73,43449.55208,43449.70347
888,S1ACBL73,43455.15694,43455.25556
889,S1ACBL73,43457.0125,43457.14306
890,S1ACBL74,43437.74861,43437.83542
891,S1ACBL74,43444.44236,43444.81389
892,S1ACBL74,43444.82708,43444.91597
893,S1ACBL74,43459.55417,43459.71458
894,S1ACBL75,43450.99097,43451.24167
895,S1ACBL75,43451.75347,43452.0625
896,S1ACBL76,43450.99028,43451.24167
897,S1ACBL76,43451.77014,43452.07083
898,S1ACBL76,43455.7,43455.8125
899,S1ACBL77,43464.71181,43464.76528
900,S1ACBL78,43435.73681,43435.81806
901,S1ACBL78,43437.49097,43437.63264
902,S1ACBL78,43440.70833,43440.75625
903,S1ACBL78,43444.68472,43444.73681
904,S1ACBL80,43446.86319,43447.79097
905,S1ACBL80,43447.79583,43448.81875
906,S1ACBL80,43448.81875,43449.97639
907,S1ACBL80,43460.58125,43460.66736
908,S1ACBL80,43460.66736,43460.71806
909,S1ACBL80,43460.71806,43461.45486
910,S1ACBL80,43461.45486,43461.51181
911,S1ACBL82,43437.40972,43437.62014
912,S1ACBL82,43439.53542,43439.61181
913,S1ACBL82,43440.09722,43440.22222
914,S1ACBL82,43443.86736,43444.65764
915,S1ACBL82,43445.41667,43445.63125
916,S1ACBL82,43447.42083,43447.54653
917,S1ACBL82,43447.73194,43447.78958
918,S1ACBL82,43449.68611,43449.90069
919,S1ACBL82,43451.80764,43452.69722
920,S1ACBL82,43455.15625,43455.20972
921,S1ACBL82,43455.39097,43455.76042
922,S1ACBL82,43457.0125,43457.14306
923,S1ACBL82,43465.10208,43465.19931
924,S1ACBL83,43437.43333,43437.62222
925,S1ACBL83,43439.53542,43439.61181
926,S1ACBL83,43440.09722,43440.22222
927,S1ACBL83,43445.18472,43445.63403
928,S1ACBL83,43447.42083,43447.54653
929,S1ACBL83,43447.73194,43447.79444
930,S1ACBL83,43449.64167,43449.89583
931,S1ACBL83,43455.15694,43455.20972
932,S1ACBL83,43457.0125,43457.14306
933,S1ACBL83,43465.10208,43465.19931
934,S1ACBL87,43446.41042,43446.45486
935,S1ACBL87,43447.74722,43447.80625
936,S1ACBL87,43460.53125,43460.60069
937,S1ACBL87,43460.60139,43460.6625
938,S1ACBL87,43460.86944,43461.3125
939,S1ACBL88,43443.63889,43444.36528
940,S1ACBL88,43451.43472,43451.65347
941,S1ACBM01,43460.45,43460.57361
942,S1ACBN85,43445.41667,43445.87569
943,S1ACBO22,43439.63889,43439.83125
944,S1ACBO22,43442.09931,43442.18958
945,S1ACBO81,43444.91736,43445.44514
946,S1ACBO81,43445.71667,43445.76944
947,S1ACBO81,43463.86042,43463.92083
948,S1ACBO81,43465.6625,43465.71597
949,S1ACBP03,43436.41736,43436.46389
950,S1ACBP03,43443.61667,43443.70347
951,S1ACBP03,43447.72361,43447.81736
952,S1ACBP03,43447.81806,43449.80833
953,S1ACBP03,43452.08472,43452.22083
954,S1ACBP03,43456.35417,43456.72222
955,S1ACBP11,43448.41944,43448.51944
956,S1ACBP11,43448.52778,43448.57917
957,S1ACBP12,43436.86458,43437.49097
958,S1ACBP12,43443.52361,43444.49722
959,S1ACBP12,43445.32361,43445.61597
960,S1ACBP12,43445.33542,43445.49236
961,S1ACBP12,43448.70139,43448.78264
962,S1ACBR60,43437.55694,43437.59931
963,S1ACBR60,43437.61111,43437.68125
964,S1ACBR60,43437.70347,43439.47917
965,S1ACBR60,43451.75278,43453.48958
966,S1ACBR60,43454.02014,43454.34653
967,S1ACBR60,43457.75625,43460.50694
968,S1ACBS02,43438.61181,43438.65833
969,S1ACBS02,43439.32917,43439.475
970,S1ACBS02,43440.825,43441.57917
971,S1ACBS02,43441.67153,43441.78681
972,S1ACBS02,43442.48056,43442.725
973,S1ACBS02,43446.49236,43446.54861
974,S1ACBS02,43446.54931,43446.71667
975,S1ACBS02,43448.49028,43448.54583
976,S1ACBS02,43449.79514,43450.58403
977,S1ACBS02,43450.58403,43450.63333
978,S1ACBS02,43450.66528,43450.71667
979,S1ACBS02,43451.50625,43451.77639
980,S1ACBS02,43452.17083,43452.35972
981,S1ACBS02,43452.69653,43452.91181
982,S1ACBT09,43443.96667,43444.17431
983,S1ACBT09,43447.74653,43447.80208
984,S1ACBT09,43450.48958,43450.55903
985,S1ACBT09,43452.09306,43452.16528
986,S1ACBT09,43455.60972,43455.6875
987,S1ACBT09,43456.3625,43456.72083
988,S1ACBT09,43460.20278,43460.3
989,S1ACBT12,43439.47986,43439.66736
990,S1ACBT12,43446.375,43446.53819
991,S1ACBT12,43452.21667,43452.33681
992,S1ACBT12,43452.34236,43452.39514
993,S1ACBT12,43452.39861,43452.52847
994,S1ACBT12,43452.53889,43452.68472
995,S1ACBT12,43452.78056,43453.37708
996,S1ACBT12,43459.6625,43459.76458
997,S1ACBU02,43440.29028,43440.48403
998,S1ACBU02,43444.8375,43445.51389
999,S1ACBU02,43447.33264,43447.51389
1000,S1ACBU11,43443.34514,43443.70486
1001,S1ACBU11,43464.77569,43465.76042
1002,S1ACBU11,43465.84722,43466.43681
1003,S1ACBU32,43445.35208,43445.65139
1004,S1ACBU32,43447.64861,43447.70347
1005,S1ACBU42,43440.64861,43440.7125
1006,S1ACBU42,43440.79931,43441.49583
1007,S1ACBU42,43444.66042,43444.86319
1008,S1ACBU42,43447.63681,43448.73472
1009,S1ACBU42,43454.67292,43454.71667
1010,S1ACBU42,43454.68333,43455.57639
1011,S1ACBU42,43455.57708,43455.67083
1012,S1ACBU42,43463.525,43463.58056
1013,S1ACBU43,43438.32917,43438.50208
1014,S1ACBU43,43439.88403,43440.35139
1015,S1ACBU43,43441.44861,43441.53264
1016,S1ACBU43,43461.77639,43461.90556
1017,S1ACBU43,43461.91458,43462.57778
1018,S1ACBU43,43462.57778,43466.77431
1019,S1ACBU43,43462.60347,43462.67847
1020,S1ACBU43,43465.69236,43466.45347
1021,S1ACBU44,43445.94653,43446.13889
1022,S1ACBU44,43445.97639,43446.53889
1023,S1ACBU44,43446.90417,43447.35833
1024,S1ACBU44,43460.71458,43461.52847
1025,S1ACBU44,43460.71736,43460.76875
1026,S1ACBU45,43441.57639,43442.58333
1027,S1ACBU45,43463.80417,43463.89375
1028,S1ACBU50,43438.90139,43439.91181
1029,S1ACBU50,43453.74028,43453.84931
1030,S1ACBU50,43454.74722,43454.79583
1031,S1ACBU50,43455.15764,43455.25556
1032,S1ACBU50,43457.0125,43457.14306
1033,S1ACBU50,43457.8,43457.84306
1034,S1ACBU50,43460.60694,43460.73958
1035,S1ACBU50,43460.69722,43460.74097
1036,S1ACBU50,43460.74097,43461.45556
1037,S1ACBU50,43461.45556,43461.68472
1038,S1ACBU51,43436.79514,43436.84375
1039,S1ACBU51,43453.37569,43453.45903
1040,S1ACBU58,43442.97153,43443.36319
1041,S1ACBU70,43436.50208,43436.56042
1042,S1ACBU70,43451.55,43451.76111
1043,S1ACBU70,43463.75208,43463.84583
1044,S1ACBU70,43465.68819,43465.73333
1045,S1ACBU71,43437.34514,43437.57014
1046,S1ACBU71,43463.10278,43463.20069
1047,S1ACBU71,43463.56042,43463.60972
1048,S1ACBU77,43458.78125,43460.60208
1049,S1ACBV01,43435.6125,43435.7375
1050,S1ACBV01,43441.925,43442.70417
1051,S1ACBV01,43442.70417,43445.77222
1052,S1ACBV01,43447.47292,43447.84306
1053,S1ACBV01,43447.84375,43448.45556
1054,S1ACBV01,43448.45556,43448.58958
1055,S1ACBV01,43449.70972,43449.80764
1056,S1ACBV02,43460.48681,43460.63056
1057,S1ACBV03,43435.6125,43435.73681
1058,S1ACBV03,43449.70972,43449.80764
1059,S1ACBV03,43452.33125,43452.42361
1060,S1ACBV03,43456.60417,43457.40972
1061,S1ACBV03,43456.79931,43457.38056
1062,S1ACBV03,43464.44514,43464.54097
1063,S1ACBV04,43437.45625,43437.5
1064,S1ACBV04,43463.59792,43463.73542
1065,S1ACBV04,43463.73542,43465.77708
1066,S1ACBV04,43463.81181,43464.55208
1067,S1ACBW22,43436.84514,43436.89931
1068,S1ACBW22,43454.60556,43454.67431
1069,S1ACBW22,43461.57153,43461.64792
1070,S1ACBX01,43435.78681,43435.90972
1071,S1ACBX01,43445.24375,43445.36528
1072,S1ACBX01,43445.86875,43446.37569
1073,S1ACBX01,43463.65347,43463.72917
1074,S1ACBX02,43435.78611,43437.38472
1075,S1ACBX02,43438.25069,43438.35625
1076,S1ACBX02,43439.24306,43439.35833
1077,S1ACBX02,43440.15208,43440.37292
1078,S1ACBX02,43441.13264,43441.36389
1079,S1ACBX02,43442.17569,43444.36806
1080,S1ACBX02,43445.24375,43445.37014
1081,S1ACBX02,43445.86875,43446.38056
1082,S1ACBY15,43436.83958,43437.43125
1083,S1ACBY16,43435.53472,43435.73542
1084,S1ACBY16,43435.73611,43435.84167
1085,S1ACBY16,43440.54722,43441.8375
1086,S1ACBY16,43444.53472,43444.71597
1087,S1ACBY16,43444.71597,43445.35833
1088,S1ACBY16,43444.78056,43444.84444
1089,S1ACBY16,43451.00764,43451.67639
1090,S1ACBY16,43455.44167,43455.62708
1091,S1ACBY16,43455.64722,43456.40347
1092,S1ACBY16,43456.40347,43456.74861
1093,S1ACBY16,43458.04514,43459.65
1094,S1ACBY22,43448.53542,43448.57917
1095,S1ACBY40,43436.50556,43436.725
1096,S1ACBY40,43451.60139,43451.73889
1097,S1ACBY40,43464.35486,43464.49722
1098,S1ACBY50,43436.78403,43437.42569
1099,S1ACBY50,43446.18958,43446.32014
1100,S1ACBY50,43449.60625,43449.76944
1101,S1ACBY50,43457.61181,43457.65556
1102,S1ACBY50,43460.42292,43460.51597
1103,S1ACBY51,43448.65764,43449.40625
1104,S1ACBY77,43465.41528,43465.48333
1105,S1ACBY85,43435.54167,43435.71389
1106,S1ACBY85,43436.4375,43436.79931
1107,S1ACBY85,43440.50069,43441.44653
1108,S1ACBY85,43442.68056,43442.72569
1109,S1ACBY85,43443.48403,43444.66667
1110,S1ACBY85,43443.52639,43443.77222
1111,S1ACBY85,43457.53125,43458.38194
1112,S1ACBY85,43459.42778,43460.37431
1113,S1ACBY85,43463.49236,43463.67431
1114,S1ACCC13,43437.47778,43437.69444
1115,S1ACCC13,43438.38681,43438.53819
1116,S1ACCC13,43438.72431,43439.56875
1117,S1ACCC13,43439.56875,43439.83611
1118,S1ACCC13,43442.69653,43442.75069
1119,S1ACCC13,43444.55556,43444.6875
1120,S1ACCC13,43444.6875,43444.74028
1121,S1ACCC13,43445.64653,43445.71806
1122,S1ACCC13,43446.40903,43446.47361
1123,S1ACCC13,43448.62292,43448.67986
1124,S1ACCC13,43449.59792,43449.66736
1125,S1ACCC13,43454.32361,43454.38056
1126,S1ACCC13,43456.57778,43456.64097
1127,S1ACCH94,43437.47639,43437.53819
1128,S1ACCH94,43451.73889,43463.62569
1129,S1ACCH94,43463.62569,43463.73403
1130,S1ACCH94,43465.78889,43465.84306
1131,S1ACCN25,43435.425,43435.72153
1132,S1ACCN25,43436.90347,43437.70625
1133,S1ACCN25,43441.40972,43441.99028
1134,S1ACCN25,43443.52639,43444.875
1135,S1ACCN25,43449.52292,43449.88958
1136,S1ACCN25,43451.36528,43451.87847
1137,S1ACCN25,43462.73472,43462.90347
1138,S1ACCO16,43437.42431,43437.65833
1139,S1ACCO16,43446.73056,43447.43403
1140,S1ACCO16,43447.43403,43447.48889
1141,S1ACCO16,43464.69861,43464.74931
1142,S1ACCP06,43454.2125,43454.31667
1143,S1ACCP08,43435.49375,43435.68403
1144,S1ACCP08,43436.76875,43437.74792
1145,S1ACCP08,43445.65069,43445.82083
1146,S1ACCP08,43455.69931,43455.89792
1147,S1ACCR04,43439.62083,43439.67222
1148,S1ACCR04,43444.54514,43444.59931
1149,S1ACCW01,43438.0375,43438.10764
1150,S1ACCW01,43449.86458,43449.94097
1151,S1ACDB03,43438.39028,43439.64583
1152,S1ACDB03,43442.36528,43442.41319
1153,S1ACDB03,43455.5625,43455.61528
1154,S1ACDB03,43455.69722,43455.75556
1155,S1ACDB03,43456.60903,43456.80069
1156,S1ACDB03,43458.80139,43458.85556
1157,S1ACDB03,43458.80556,43458.85486
1158,S1ACDB03,43459.41875,43460.51597
1159,S1ACDB03,43463.10278,43463.37986
1160,S1ACDB03,43463.95694,43465.37708
1161,S1ACDB03,43465.89722,43466.39167
1162,S1ACDB04,43435.29653,43435.35764
1163,S1ACDB04,43435.48403,43435.55417
1164,S1ACDB04,43435.67083,43435.73264
1165,S1ACDB04,43440.60347,43440.64653
1166,S1ACDB04,43443.71042,43444.00417
1167,S1ACDB04,43444.42917,43445.52292
1168,S1ACDB04,43445.57569,43445.78056
1169,S1ACDB04,43448.60347,43448.69722
1170,S1ACDB04,43451.35347,43451.40694
1171,S1ACDB04,43451.4875,43451.67569
1172,S1ACDB04,43451.81528,43451.88194
1173,S1ACDB04,43452.04792,43452.29444
1174,S1ACDB04,43452.81528,43452.85764
1175,S1ACDB04,43453.51528,43453.62778
1176,S1ACDB04,43455.15694,43455.25556
1177,S1ACDB04,43457.0125,43457.14306
1178,S1ACDB05,43449.42569,43451.44097
1179,S1ACDB05,43451.38264,43451.43889
1180,S1ACDB05,43453.12153,43453.34444
1181,S1ACDB05,43455.15694,43455.25556
1182,S1ACDB05,43457.0125,43457.14306
1183,S1ACDB05,43462.07431,43462.40139
1184,S1ACDB05,43464.35208,43464.44236
1185,S1ACDB05,43465.80347,43465.84653
1186,S1ACDD01,43437.33681,43437.38472
1187,S1ACDD01,43441.91875,43442.21806
1188,S1ACDD01,43449.61181,43449.70833
1189,S1ACDD01,43465.48889,43465.59097
